Generations;RWM1;RWM2;RWM3;RWM Avg;AWM1;AWM2;AWM3;AWM Avg;RWOM1;RWOM2;RWOM3;RWOM Avg;AWOM1;AWOM2;AWOM3;AWOM Avg
2744;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2745;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2746;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2747;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2748;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2749;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2750;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2751;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2752;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2753;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2754;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2755;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2756;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2757;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2758;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2759;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2760;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2761;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2762;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2763;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2764;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2765;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2766;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2767;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2768;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2769;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2770;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2771;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2772;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2773;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2774;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2775;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2776;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2777;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2778;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2779;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2780;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2781;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2782;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2783;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2784;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2785;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2786;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2787;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2788;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2789;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2790;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2791;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2792;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2793;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2794;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2795;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2796;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2797;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2798;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2799;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2800;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2801;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2802;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2803;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2804;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2805;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2806;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2807;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2808;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2809;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2810;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2811;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2812;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2813;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2814;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2815;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2816;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2817;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2818;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2819;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2820;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2821;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2822;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2823;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2824;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2825;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2826;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2827;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2828;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2829;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2830;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2831;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2832;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2833;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2834;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2835;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2836;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2837;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2838;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2839;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2840;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2841;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2842;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2843;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2844;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2845;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2846;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2847;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2848;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2849;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2850;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2851;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2852;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2853;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2854;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2855;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2856;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2857;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2858;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2859;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2860;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2861;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2862;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2863;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2864;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2865;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2866;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2867;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2868;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2869;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2870;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2871;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2872;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2873;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2874;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2875;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2876;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2877;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2878;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2879;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2880;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2881;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2882;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2883;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2884;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2885;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2886;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2887;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2888;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2889;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2890;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2891;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2892;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2893;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2894;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2895;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2896;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2897;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2898;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2899;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2900;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2901;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2902;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2903;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2904;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2905;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2906;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2907;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2908;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2909;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2910;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2911;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2912;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2913;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2914;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2915;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2916;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2917;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2918;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2919;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2920;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2921;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2922;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2923;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2924;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2925;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2926;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2927;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2928;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2929;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2930;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2931;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2932;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2933;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2934;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2935;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2936;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2937;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2938;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2939;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2940;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2941;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2942;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2943;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2944;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2945;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2946;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2947;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2948;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2949;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
2950;0,246;0,262;0,224;0,244;0,280;0,224;0,246;0,250;0,324;0,268;0,302;0,298;0,302;0,252;0,274;0,276
